Name,Code,Date,Close,break_30d_day,break_52w_day,MACD_SIG_day,MACD_SIG_variation_day,MACD_HIST_week,EMA_25_Deviation_day,EMA_percentile_10,RSI_25_day,RSI_percentile_10,RSI_14_day,RSI_sig_14_day,vr_day,vr_percentile_10,BBAND_L2_day,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign,BBAND_L2_Sign
三陽商会,8011,2024-11-20 00:00:00+00:00,2625.0,2786.0,2937.0,10.8,-1.1,0,1.1,-4.3,55.7,39.6,56.9,52.0,56.3,56.0,2543.2,0,0,0,0,0,0,0
長瀬産業,8012,2024-11-20 00:00:00+00:00,3198.0,3352.0,3352.0,20.6,-1.0,0,-0.6,-2.2,51.3,43.3,49.8,54.0,177.1,66.3,3025.6,0,0,0,0,0,0,0
蝶理,8014,2024-11-20 00:00:00+00:00,3915.0,4150.0,4150.0,15.4,-2.6,0,0.6,-2.4,54.3,43.4,52.9,51.4,78.5,63.4,3740.4,0,0,0,0,0,0,0
豊田通商,8015,2024-11-20 00:00:00+00:00,2727.5,2776.0,3508.3,13.0,2.0,0,1.1,-3.3,52.7,42.3,55.7,53.2,137.5,64.5,2543.9,0,0,0,0,0,0,0
オンワードホールディングス,8016,2024-11-20 00:00:00+00:00,518.0,548.0,660.0,-1.9,0.1,0,-0.1,-4.2,47.2,36.8,47.6,47.6,81.5,55.9,505.5,0,0,0,0,0,0,0
兼松,8020,2024-11-20 00:00:00+00:00,2719.5,2720.0,2800.0,71.7,6.7,0,3.1,-2.1,67.9,41.8,78.4,70.1,258.2,62.1,2124.5,0,0,0,0,0,0,0
美津濃,8022,2024-11-20 00:00:00+00:00,7470.0,8650.0,10140.0,-293.3,-4.4,0,1.6,-2.9,42.7,39.2,43.0,32.6,39.5,60.5,6880.2,0,0,0,0,0,1,0
三井物産,8031,2024-11-20 00:00:00+00:00,3283.0,3442.0,4179.0,21.3,2.4,0,2.2,-2.5,55.2,43.4,59.8,54.5,73.6,71.9,3015.8,0,0,0,0,0,0,0
日本紙パルプ商事,8032,2024-11-20 00:00:00+00:00,643.0,718.0,718.0,-5.2,-0.3,0,-0.4,-2.1,47.5,42.7,43.5,44.6,85.0,61.8,629.8,0,0,0,0,0,0,0
東京エレクトロン,8035,2024-11-20 00:00:00+00:00,21885.0,26770.0,39620.0,-515.7,-14.7,0,-1.5,-3.9,42.0,41.1,40.5,41.8,91.3,65.4,21454.2,0,0,0,0,0,0,0
カメイ,8037,2024-11-20 00:00:00+00:00,1841.0,2150.0,2441.0,-26.6,-1.3,0,-1.7,-2.7,41.1,42.6,37.1,41.0,106.8,53.9,1808.7,0,0,1,0,0,0,0
スターゼン,8043,2024-11-20 00:00:00+00:00,2815.0,2998.0,3150.0,3.0,-2.9,0,-2.0,-2.0,44.8,42.3,38.4,48.2,93.3,52.9,2782.9,0,0,0,0,0,0,0
セイコーグループ,8050,2024-11-20 00:00:00+00:00,4325.0,4360.0,5070.0,28.8,14.8,0,6.0,-3.4,62.0,39.7,72.2,58.3,243.7,65.1,3543.9,0,0,0,0,0,0,0
山善,8051,2024-11-20 00:00:00+00:00,1295.0,1382.0,1559.0,-11.3,0.2,0,-0.8,-2.2,42.8,42.7,41.3,42.0,108.6,63.3,1288.8,0,0,0,0,0,0,0
椿本興業,8052,2024-11-20 00:00:00+00:00,1939.0,1937.0,2446.7,28.9,0.8,0,1.2,-2.9,61.0,40.8,70.0,65.7,77.3,53.9,1789.0,0,0,0,1,0,0,0
住友商事,8053,2024-11-20 00:00:00+00:00,3276.0,3424.0,4300.0,-2.0,0.6,0,0.5,-2.2,49.6,42.4,51.9,49.8,125.9,61.2,3146.9,0,0,0,0,0,0,0
ＢＩＰＲＯＧＹ,8056,2024-11-20 00:00:00+00:00,4412.0,4984.0,4984.0,-68.5,-0.8,0,-1.7,-2.8,44.4,40.2,41.9,44.1,101.3,59.1,4229.9,0,0,0,0,0,0,0
内田洋行,8057,2024-11-20 00:00:00+00:00,6610.0,6840.0,8370.0,-41.1,7.0,0,0.8,-3.3,47.6,39.2,53.7,47.4,107.5,59.5,6340.9,0,0,0,0,0,0,0
三菱商事,8058,2024-11-20 00:00:00+00:00,2686.0,3086.0,3634.0,-52.9,0.0,0,-0.3,-2.4,42.1,41.9,41.1,39.1,49.9,61.0,2620.9,0,0,0,0,0,1,0
第一実業,8059,2024-11-20 00:00:00+00:00,2532.0,2736.0,2736.0,66.1,-0.3,0,-0.2,-2.3,57.5,41.3,57.8,61.6,182.0,58.6,2154.9,0,0,0,0,0,0,0
キヤノンマーケティングジャパン,8060,2024-11-20 00:00:00+00:00,4740.0,4835.0,4835.0,27.5,5.3,0,0.8,-2.0,56.1,43.3,58.9,56.8,146.8,76.2,4327.7,0,0,0,0,0,0,0
西華産業,8061,2024-11-20 00:00:00+00:00,4780.0,4755.0,4755.0,104.4,23.5,0,7.8,-2.4,71.5,43.5,80.9,66.9,271.6,63.2,3374.5,0,0,0,1,1,0,0
佐藤商事,8065,2024-11-20 00:00:00+00:00,1396.0,1445.0,1844.0,-0.5,0.4,0,0.2,-2.5,48.3,42.8,52.2,50.6,60.1,59.6,1350.2,0,0,0,0,0,0,0
東京産業,8070,2024-11-20 00:00:00+00:00,718.0,728.0,916.0,3.7,0.7,0,0.9,-2.5,55.6,40.0,59.3,56.1,138.6,56.8,665.3,0,0,0,0,0,0,0
ユアサ商事,8074,2024-11-20 00:00:00+00:00,4560.0,4970.0,6050.0,-62.8,0.7,0,-1.2,-2.3,39.7,41.9,38.3,40.3,110.0,59.4,4503.2,0,0,1,0,0,0,0
神鋼商事,8075,2024-11-20 00:00:00+00:00,6070.0,6750.0,8820.0,-125.4,4.2,0,0.0,-2.7,38.8,39.8,39.6,36.0,95.6,59.0,5967.3,0,0,0,0,0,0,0
阪和興業,8078,2024-11-20 00:00:00+00:00,4990.0,5250.0,6650.0,-26.2,-0.0,0,1.2,-3.0,49.2,41.6,52.3,46.5,142.6,65.1,4808.9,0,0,0,0,0,0,0
正栄食品工業,8079,2024-11-20 00:00:00+00:00,4450.0,4665.0,5290.0,-28.0,3.1,0,0.2,-2.4,46.7,39.4,48.9,46.0,85.0,45.2,4354.4,0,0,0,0,0,0,0
カナデン,8081,2024-11-20 00:00:00+00:00,1450.0,1576.0,1748.0,-8.9,-0.2,0,0.5,-2.3,48.2,39.4,48.5,45.0,92.3,54.1,1417.1,0,0,0,0,0,0,0
ＲＹＯＤＥＮ,8084,2024-11-20 00:00:00+00:00,2321.0,2578.0,2875.0,-43.7,-0.6,0,-0.4,-2.1,39.2,42.3,36.7,35.4,44.2,57.0,2255.3,0,0,0,0,0,1,0
ニプロ,8086,2024-11-20 00:00:00+00:00,1375.5,1470.0,1470.0,-4.0,-0.3,0,0.2,-2.0,51.1,39.6,48.8,47.9,82.5,60.7,1341.9,0,0,0,0,0,0,0
岩谷産業,8088,2024-11-20 00:00:00+00:00,1918.0,2116.0,2585.0,-25.4,-0.8,0,-0.8,-2.4,43.3,41.2,42.2,42.7,78.4,61.5,1882.4,0,0,0,0,0,0,0
ニチモウ,8091,2024-11-20 00:00:00+00:00,1849.0,1896.0,2416.0,-2.3,0.3,0,0.2,-2.0,47.9,42.2,50.9,49.2,177.8,49.4,1805.4,0,0,0,0,0,0,0
極東貿易,8093,2024-11-20 00:00:00+00:00,1602.0,1625.0,2248.0,18.1,3.2,0,2.5,-3.1,60.7,37.8,70.3,62.2,196.8,51.2,1373.5,0,0,0,0,0,0,0
アステナホールディングス,8095,2024-11-20 00:00:00+00:00,501.0,534.0,571.0,-2.0,-0.3,0,-0.4,-2.7,46.5,40.8,43.7,44.7,85.9,49.2,495.0,0,0,0,0,0,0,0
三愛オブリ,8097,2024-11-20 00:00:00+00:00,1954.0,2048.0,2189.0,6.8,3.2,0,0.1,-2.8,52.2,42.1,54.7,54.8,117.7,63.1,1777.6,0,0,0,0,0,0,0
稲畑産業,8098,2024-11-20 00:00:00+00:00,3360.0,3465.0,3710.0,22.2,0.8,0,0.8,-2.0,54.3,43.9,56.5,55.1,152.1,62.4,3109.3,0,0,0,0,0,0,0
ＧＳＩクレオス,8101,2024-11-20 00:00:00+00:00,2087.0,2120.0,2465.0,15.3,1.0,0,0.8,-2.6,56.7,41.9,61.8,58.9,133.4,55.3,1954.1,0,0,0,0,0,0,0
明和産業,8103,2024-11-20 00:00:00+00:00,645.0,655.0,741.0,-2.1,0.3,0,0.6,-2.8,48.9,36.9,53.9,47.8,127.8,49.7,629.4,0,0,0,0,0,0,0
ゴールドウイン,8111,2024-11-20 00:00:00+00:00,8349.0,8813.0,13665.0,35.2,5.7,0,0.4,-3.7,51.6,39.0,53.6,51.7,115.3,63.1,7490.9,0,0,0,0,0,0,0
ユニ・チャーム,8113,2024-11-20 00:00:00+00:00,3781.0,5102.0,5892.0,-226.0,-17.8,0,-7.0,-2.3,23.2,40.3,15.5,24.7,21.2,63.6,3576.3,0,1,1,0,0,1,0
デサント,8114,2024-11-20 00:00:00+00:00,4330.0,4360.0,4480.0,0.3,-0.2,0,-0.0,-4.2,59.0,39.2,48.0,49.0,69.4,53.9,4322.8,0,0,0,0,0,0,0
ワキタ,8125,2024-11-20 00:00:00+00:00,1573.0,1733.0,1756.0,-15.8,0.9,0,0.7,-2.2,47.7,42.3,49.2,43.6,148.3,58.0,1535.2,0,0,0,0,0,0,0
東邦ホールディングス,8129,2024-11-20 00:00:00+00:00,4175.0,5030.0,5030.0,-102.6,-4.0,0,-2.3,-2.6,37.9,39.3,30.3,34.2,68.3,64.3,4102.3,0,0,1,0,0,0,0
サンゲツ,8130,2024-11-20 00:00:00+00:00,2891.0,2913.0,3620.0,6.0,4.0,0,1.5,-2.2,57.1,41.8,63.7,55.7,216.1,63.0,2677.4,0,0,0,0,0,0,0
シナネンホールディングス,8132,2024-11-20 00:00:00+00:00,6350.0,6490.0,6490.0,74.3,-1.7,0,1.3,-2.3,59.0,43.8,59.3,56.9,144.7,58.6,6062.3,0,0,0,0,0,0,0
伊藤忠エネクス,8133,2024-11-20 00:00:00+00:00,1616.0,1656.0,1851.0,14.6,0.8,0,-0.2,-1.6,54.3,43.1,55.2,58.3,104.4,68.4,1513.1,0,0,0,0,0,0,0
サンリオ,8136,2024-11-20 00:00:00+00:00,4823.0,4888.0,4888.0,164.4,5.9,0,4.8,-3.9,67.2,39.9,70.9,65.4,237.3,55.2,3718.5,0,0,0,0,0,0,0
サンワテクノス,8137,2024-11-20 00:00:00+00:00,2165.0,2212.0,2519.0,51.5,0.8,0,0.8,-2.9,62.0,41.4,68.5,67.3,274.1,54.5,1852.4,0,0,0,0,0,0,0
新光商事,8141,2024-11-20 00:00:00+00:00,975.0,993.0,1261.0,7.8,0.4,0,1.3,-2.4,57.3,40.3,60.7,56.8,184.4,59.0,914.3,0,0,0,0,0,0,0
トーホー,8142,2024-11-20 00:00:00+00:00,2764.0,2846.0,3955.0,-3.3,2.4,0,1.5,-3.7,51.4,37.3,59.5,51.6,79.2,50.4,2604.2,0,0,0,0,0,0,0
三信電気,8150,2024-11-20 00:00:00+00:00,1900.0,2104.0,2508.0,-16.9,-2.7,0,-2.0,-2.9,36.7,37.7,26.7,36.6,60.2,56.4,1893.5,0,0,1,0,0,0,0
東陽テクニカ,8151,2024-11-20 00:00:00+00:00,1496.0,1681.0,1760.0,-24.8,-1.7,0,-1.1,-2.4,40.0,41.9,35.3,35.2,46.6,63.0,1467.8,0,0,0,0,0,1,0
モスフードサービス,8153,2024-11-20 00:00:00+00:00,3620.0,3780.0,3780.0,10.2,0.6,0,0.8,-1.5,58.3,42.5,61.5,55.7,91.6,62.5,3523.8,0,0,0,0,0,0,0
加賀電子,8154,2024-11-20 00:00:00+00:00,2733.0,2870.0,3540.0,-4.8,-0.1,0,-0.1,-2.9,49.8,42.6,48.5,49.1,141.6,68.6,2676.1,0,0,0,0,0,0,0
三益半導体工業,8155,2024-11-11 00:00:00+00:00,13784086528.0,3700.0,3785.0,219916991.9,219916991.3,0,450.0,-3.5,100.0,41.1,100.0,65.4,104.2,64.7,-5319134585.2,0,0,0,1,1,0,0
都築電気,8157,2024-11-20 00:00:00+00:00,2443.0,2589.0,2599.0,32.3,-1.6,0,0.4,-3.0,56.5,40.0,57.1,57.8,113.5,54.9,2357.1,0,0,0,0,0,0,0
ソーダニッカ,8158,2024-11-20 00:00:00+00:00,1142.0,1232.0,1295.0,-9.1,0.1,0,0.7,-2.5,49.1,40.4,49.3,44.7,140.0,60.8,1110.8,0,0,0,0,0,0,0
立花エレテック,8159,2024-11-20 00:00:00+00:00,2601.0,2639.0,3400.0,-8.2,3.5,0,2.3,-2.2,53.1,41.9,60.9,50.7,77.0,54.5,2406.6,0,0,0,0,0,0,0
木曽路,8160,2024-11-20 00:00:00+00:00,2102.0,2389.0,2736.0,-49.2,-2.1,0,-2.1,-2.1,27.5,38.8,21.7,27.2,31.6,50.0,2069.1,0,0,1,0,0,1,0
ＳＲＳホールディングス,8163,2024-11-20 00:00:00+00:00,1120.0,1221.0,1378.0,-17.1,0.1,0,-1.0,-2.0,34.7,39.3,28.6,31.3,49.2,44.4,1117.7,0,0,1,0,0,0,0
リテールパートナーズ,8167,2024-11-20 00:00:00+00:00,1244.0,1346.0,1897.0,-21.3,0.0,0,0.4,-3.6,40.9,37.0,43.2,38.6,79.7,45.7,1190.5,0,0,0,0,0,0,0
上新電機,8173,2024-11-20 00:00:00+00:00,2363.0,2707.0,2846.0,-57.0,-1.4,0,-2.2,-2.5,30.6,39.4,23.2,28.7,110.7,51.4,2339.6,0,0,1,0,0,0,0
日本瓦斯,8174,2024-11-20 00:00:00+00:00,2052.5,2325.5,2707.0,-39.0,1.9,0,-1.2,-3.2,39.9,41.7,39.1,39.2,53.0,63.5,2017.7,0,0,1,0,0,1,0
ロイヤルホールディングス,8179,2024-11-20 00:00:00+00:00,2452.0,2521.0,2804.0,0.2,-0.4,0,0.5,-2.7,51.9,40.0,52.7,50.2,266.7,54.2,2382.4,0,0,0,0,0,0,0
いなげや,8182,2024-11-20 00:00:00+00:00,1144.0,1213.0,1605.0,-8.4,0.7,0,0.1,-2.5,45.3,35.7,47.2,44.5,77.4,49.2,1101.9,0,0,0,0,0,0,0
チヨダ,8185,2024-11-20 00:00:00+00:00,1383.0,1424.0,1424.0,71.1,-2.1,0,1.9,-2.3,73.9,37.5,72.9,75.2,426.7,49.8,1253.4,0,0,0,0,0,0,0
ライフコーポレーション,8194,2024-11-20 00:00:00+00:00,3370.0,3710.0,4155.0,-23.0,3.6,0,0.2,-3.4,46.9,36.4,50.1,47.1,113.5,50.8,3256.7,0,0,0,0,0,0,0
リンガーハット,8200,2024-11-20 00:00:00+00:00,2183.0,2304.0,2542.0,12.2,-3.0,0,-2.1,-2.0,43.0,40.5,33.8,52.8,149.0,46.0,2184.7,0,1,0,0,0,0,1
ＭｒＭａｘＨＤ,8203,2024-11-20 00:00:00+00:00,664.0,733.0,737.0,-10.8,0.0,0,0.4,-2.6,44.0,39.0,42.5,36.4,73.2,54.4,638.9,0,0,0,0,0,0,0
ＡＯＫＩホールディングス,8214,2024-11-20 00:00:00+00:00,1232.0,1245.0,1380.0,-3.6,1.9,0,2.5,-3.2,55.3,39.3,63.0,51.4,164.0,58.5,1137.5,0,0,0,0,0,0,0
オークワ,8217,2024-11-20 00:00:00+00:00,882.0,916.0,1051.0,-3.0,-0.5,0,-1.0,-2.6,44.1,37.8,39.0,44.6,57.8,46.4,879.5,0,0,0,0,0,0,0
コメリ,8218,2024-11-20 00:00:00+00:00,3250.0,3670.0,3875.0,-78.9,3.1,0,0.1,-2.3,39.3,40.7,38.4,33.4,108.6,65.0,3206.9,0,0,0,0,0,0,0
青山商事,8219,2024-11-20 00:00:00+00:00,2114.0,2110.0,2110.0,89.2,22.4,0,18.0,-4.5,84.8,36.1,92.1,70.9,509.1,51.1,882.3,0,0,0,1,1,0,0
しまむら,8227,2024-11-20 00:00:00+00:00,8104.0,8560.0,9089.0,-16.1,8.8,0,1.8,-2.6,56.8,40.8,60.8,52.0,93.6,66.0,7591.8,0,0,0,0,0,0,0
高島屋,8233,2024-11-20 00:00:00+00:00,1218.0,1270.0,1531.5,7.8,-0.4,0,0.9,-3.3,53.2,40.2,55.4,53.2,126.2,57.1,1170.1,0,0,0,0,0,0,0
松屋,8237,2024-11-20 00:00:00+00:00,866.0,887.0,1276.0,0.8,1.1,0,0.7,-4.2,50.4,38.3,55.8,53.2,117.0,53.2,794.2,0,0,0,0,0,0,0
エイチ・ツー・オー　リテイリング,8242,2024-11-20 00:00:00+00:00,2052.5,2212.0,2710.0,-19.8,1.7,0,1.0,-3.7,48.1,40.6,51.0,46.5,102.1,57.9,1967.8,0,0,0,0,0,0,0
丸井グループ,8252,2024-11-20 00:00:00+00:00,2386.5,2450.0,2614.5,-7.6,0.6,0,0.6,-2.9,50.4,40.0,51.9,47.8,84.0,60.2,2336.4,0,0,0,0,0,0,0
クレディセゾン,8253,2024-11-20 00:00:00+00:00,3391.0,3699.0,3699.0,-8.5,-2.6,0,-0.7,-3.4,48.6,41.6,46.3,47.8,69.3,60.8,3256.7,0,0,0,0,0,0,0
アクシアル　リテイリング,8255,2024-11-20 00:00:00+00:00,901.0,937.0,1085.0,-4.8,1.1,0,0.2,-2.3,47.0,37.1,52.1,47.9,92.1,56.3,865.3,0,0,0,0,0,0,0
イオン,8267,2024-11-20 00:00:00+00:00,3738.0,3940.0,4049.0,3.4,-0.6,0,-0.5,-2.2,50.4,40.8,47.8,50.2,157.5,58.2,3661.3,0,0,0,0,0,0,0
イズミ,8273,2024-11-20 00:00:00+00:00,3171.0,3561.0,4051.0,-53.2,2.4,0,-0.2,-2.7,42.9,38.0,41.8,40.5,55.8,50.5,3111.6,0,0,0,0,0,0,0
平和堂,8276,2024-11-20 00:00:00+00:00,2204.0,2333.0,2645.0,-29.6,2.6,0,0.4,-2.2,43.1,38.3,46.4,38.4,66.6,48.6,2157.9,0,0,0,0,0,0,0
フジ,8278,2024-11-20 00:00:00+00:00,2046.0,2112.0,2171.0,-1.1,0.5,0,0.4,-2.1,53.1,39.5,54.1,50.6,62.6,47.9,1994.6,0,0,0,0,0,0,0
ヤオコー,8279,2024-11-20 00:00:00+00:00,9384.0,9860.0,10240.0,-64.0,12.0,0,1.2,-1.8,51.9,41.3,55.6,47.4,114.6,59.2,8970.1,0,0,0,0,0,0,0
ゼビオホールディングス,8281,2024-11-20 00:00:00+00:00,1073.0,1226.0,1302.0,-25.5,-0.8,0,-1.7,-2.7,32.5,37.5,24.5,28.2,42.6,48.2,1052.1,0,0,1,0,0,1,0
ケーズホールディングス,8282,2024-11-20 00:00:00+00:00,1402.0,1538.0,1660.5,-27.1,0.5,0,-0.1,-2.5,39.2,39.0,37.8,34.8,54.3,57.1,1366.6,0,0,0,0,0,1,0
ＰＡＬＴＡＣ,8283,2024-11-20 00:00:00+00:00,4310.0,4493.0,5185.0,-31.2,7.0,0,2.0,-2.9,53.4,39.6,59.4,48.8,143.6,63.9,3978.2,0,0,0,0,0,0,0
あおぞら銀行,8304,2024-11-20 00:00:00+00:00,2491.0,2719.5,3276.0,1.1,-4.4,0,-3.0,-2.1,44.5,41.5,40.0,49.0,111.8,65.1,2448.7,0,1,0,0,0,0,0
三菱ＵＦＪフィナンシャル・グループ,8306,2024-11-20 00:00:00+00:00,1823.5,1843.5,1843.5,64.8,2.6,0,3.0,-2.2,68.8,43.1,77.1,71.8,237.3,72.4,1466.7,0,0,0,0,0,0,0
りそなホールディングス,8308,2024-11-20 00:00:00+00:00,1213.0,1246.0,1246.0,43.4,3.0,0,3.7,-2.6,66.0,41.6,72.7,69.1,253.5,70.7,904.3,0,0,0,0,0,0,0
三井住友トラスト・ホールディングス,8309,2024-11-20 00:00:00+00:00,3643.0,3672.0,3913.0,42.1,6.0,0,2.2,-2.3,58.8,42.9,66.1,60.3,126.6,70.2,3159.4,0,0,0,0,0,0,0
三井住友フィナンシャルグループ,8316,2024-11-20 00:00:00+00:00,3647.0,3676.0,3748.3,111.8,5.1,0,3.1,-2.0,66.1,43.2,74.2,69.2,247.4,67.3,2945.6,0,0,0,0,0,0,0
千葉銀行,8331,2024-11-20 00:00:00+00:00,1195.5,1260.0,1519.0,14.9,0.5,0,0.5,-2.7,53.0,42.7,56.0,55.8,146.4,68.5,1054.6,0,0,0,0,0,0,0
群馬銀行,8334,2024-11-20 00:00:00+00:00,1016.0,1043.5,1093.5,25.6,2.5,0,2.8,-2.6,61.7,43.3,68.8,63.6,126.9,71.5,787.4,0,0,0,0,0,0,0
武蔵野銀行,8336,2024-11-20 00:00:00+00:00,2820.0,2929.0,3365.0,37.0,1.9,0,-0.4,-2.5,53.0,41.8,56.2,59.3,131.4,65.6,2516.7,0,0,0,0,0,0,0
千葉興業銀行,8337,2024-11-20 00:00:00+00:00,1235.0,1264.0,1264.0,38.7,0.6,0,2.8,-3.1,66.1,42.7,71.7,68.3,148.6,65.0,1052.7,0,0,0,0,0,0,0
筑波銀行,8338,2024-11-20 00:00:00+00:00,232.0,244.0,341.0,-1.3,0.3,0,1.2,-3.0,48.2,40.2,53.3,49.0,106.8,58.2,212.9,0,0,0,0,0,0,0
七十七銀行,8341,2024-11-20 00:00:00+00:00,4397.0,4460.0,4810.0,96.3,5.9,0,2.2,-2.8,60.9,41.2,68.0,63.4,153.6,58.7,3679.0,0,0,0,0,0,0,0
秋田銀行,8343,2024-11-20 00:00:00+00:00,2094.0,2254.0,2687.0,-17.4,1.4,0,0.0,-2.6,46.6,41.2,48.2,46.4,87.3,62.4,2021.5,0,0,0,0,0,0,0
山形銀行,8344,2024-11-20 00:00:00+00:00,957.0,1028.0,1238.0,-7.9,-0.1,0,-1.4,-3.1,42.1,38.0,41.2,44.3,59.1,51.6,942.1,0,0,0,0,0,0,0
岩手銀行,8345,2024-11-20 00:00:00+00:00,2662.0,2748.0,2894.0,60.7,9.2,0,3.2,-2.9,64.7,36.8,71.6,66.9,250.4,49.0,2079.2,0,0,0,0,0,0,0
東邦銀行,8346,2024-11-20 00:00:00+00:00,274.0,279.0,376.0,2.0,0.3,0,1.6,-2.6,55.4,40.0,62.3,56.9,108.4,65.2,250.2,0,0,0,0,0,0,0
ふくおかフィナンシャルグループ,8354,2024-11-20 00:00:00+00:00,4130.0,4173.0,4614.0,71.9,15.1,0,5.1,-2.9,65.0,41.3,76.4,64.5,193.4,64.3,3182.6,0,0,0,0,0,0,0
スルガ銀行,8358,2024-11-20 00:00:00+00:00,1013.0,1142.0,1229.0,-19.1,-1.0,0,-1.2,-3.1,43.0,39.1,40.5,40.6,93.1,63.5,987.6,0,0,0,0,0,0,0
八十二銀行,8359,2024-11-20 00:00:00+00:00,986.1,991.1,1101.5,23.3,2.8,0,4.5,-2.7,65.6,41.8,78.0,67.7,244.0,60.9,763.4,0,0,0,0,0,0,0
山梨中央銀行,8360,2024-11-20 00:00:00+00:00,1765.0,1849.0,2118.0,26.4,1.1,0,1.5,-2.9,56.1,40.9,60.5,59.3,111.7,58.0,1549.2,0,0,0,0,0,0,0
大垣共立銀行,8361,2024-11-20 00:00:00+00:00,1868.0,1906.0,2354.0,3.4,1.2,0,0.5,-2.5,50.1,38.2,54.7,52.3,86.0,61.7,1768.5,0,0,0,0,0,0,0
福井銀行,8362,2024-11-20 00:00:00+00:00,1816.0,1944.0,2311.0,3.0,0.8,0,-1.3,-3.0,47.2,39.5,46.6,51.6,78.1,55.6,1716.3,0,0,0,0,0,0,0
清水銀行,8364,2024-11-20 00:00:00+00:00,1480.0,1530.0,1709.0,5.7,1.4,0,-0.0,-2.3,51.7,40.5,54.8,55.7,81.1,55.5,1383.3,0,0,0,0,0,0,0
滋賀銀行,8366,2024-11-20 00:00:00+00:00,3450.0,3600.0,4605.0,31.7,2.2,0,0.5,-2.7,52.7,39.6,56.4,55.9,178.3,57.4,3118.1,0,0,0,0,0,0,0
南都銀行,8367,2024-11-20 00:00:00+00:00,3105.0,3190.0,3640.0,6.6,2.3,0,1.0,-2.4,52.1,41.2,56.8,52.9,140.7,58.6,2887.6,0,0,0,0,0,0,0
百五銀行,8368,2024-11-20 00:00:00+00:00,595.0,609.0,717.0,9.1,0.7,0,1.0,-2.3,56.6,41.4,61.9,59.8,131.9,67.9,521.6,0,0,0,0,0,0,0
紀陽銀行,8370,2024-11-20 00:00:00+00:00,2062.0,2098.0,2098.0,57.6,5.6,0,3.8,-2.5,70.7,41.6,81.7,72.7,132.8,58.9,1644.9,0,0,0,0,0,0,0
ほくほくフィナンシャルグループ,8377,2024-11-20 00:00:00+00:00,1750.0,1784.0,2321.0,27.9,2.4,0,1.7,-2.8,57.2,39.8,65.2,60.8,186.2,59.1,1511.7,0,0,0,0,0,0,0
山陰合同銀行,8381,2024-11-20 00:00:00+00:00,1227.0,1297.0,1488.0,-0.1,-0.1,0,0.1,-2.4,48.8,43.3,49.9,49.6,121.6,71.7,1182.0,0,0,0,0,0,0,0
百十四銀行,8386,2024-11-20 00:00:00+00:00,2933.0,2964.0,3535.0,70.2,8.8,0,3.6,-2.6,66.7,37.3,79.1,69.4,247.7,62.5,2307.0,0,0,0,0,0,0,0
四国銀行,8387,2024-11-20 00:00:00+00:00,1071.0,1092.0,1260.0,19.9,3.2,0,2.7,-2.4,64.1,40.6,75.4,67.6,176.1,56.0,862.6,0,0,0,0,0,0,0
阿波銀行,8388,2024-11-20 00:00:00+00:00,2796.0,2834.0,2948.0,64.9,7.0,0,3.3,-2.7,65.2,39.2,73.7,66.4,316.4,56.8,2219.7,0,0,0,0,0,0,0
大分銀行,8392,2024-11-20 00:00:00+00:00,3175.0,3300.0,3580.0,10.6,1.2,0,0.4,-2.8,51.8,37.9,53.7,52.5,101.8,48.4,2966.2,0,0,0,0,0,0,0
宮崎銀行,8393,2024-11-20 00:00:00+00:00,2930.0,2966.0,3575.0,39.3,4.6,0,1.9,-2.5,57.9,39.6,66.2,60.3,160.7,50.3,2508.2,0,0,0,0,0,0,0
佐賀銀行,8395,2024-11-20 00:00:00+00:00,2149.0,2190.0,2797.0,6.7,1.8,0,1.2,-2.2,51.6,41.6,58.4,53.9,119.3,55.4,1985.9,0,0,0,0,0,0,0
琉球銀行,8399,2024-11-20 00:00:00+00:00,1005.0,1051.0,1320.0,2.1,0.2,0,-0.7,-2.6,47.2,38.9,48.5,51.4,111.7,57.2,964.0,0,0,0,0,0,0,0
セブン銀行,8410,2024-11-20 00:00:00+00:00,338.3,342.0,342.0,8.5,0.2,0,2.7,-2.1,67.8,37.7,70.6,67.3,148.8,56.4,305.8,0,0,0,0,0,0,0
みずほフィナンシャルグループ,8411,2024-11-20 00:00:00+00:00,3815.0,3835.0,3835.0,135.4,11.4,0,6.7,-2.1,74.3,42.1,84.8,74.6,368.3,66.8,2867.0,0,0,0,0,0,0,0
山口フィナンシャルグループ,8418,2024-11-20 00:00:00+00:00,1607.0,1632.5,1936.0,10.1,2.3,0,1.2,-2.7,53.9,42.3,59.7,55.9,122.4,64.6,1442.8,0,0,0,0,0,0,0
芙蓉総合リース,8424,2024-11-20 00:00:00+00:00,11105.0,11490.0,14305.0,23.2,5.4,0,0.6,-2.3,51.8,41.8,55.9,52.9,101.7,61.4,10515.7,0,0,0,0,0,0,0
みずほリース,8425,2024-11-20 00:00:00+00:00,1031.0,1060.0,1180.0,7.5,0.3,0,0.5,-2.1,53.9,42.6,57.5,56.1,117.0,59.5,965.5,0,0,0,0,0,0,0
東京センチュリー,8439,2024-11-20 00:00:00+00:00,1490.5,1668.0,1742.5,-27.8,-1.1,0,-0.2,-3.4,43.1,39.2,40.2,37.5,65.7,52.6,1444.1,0,0,0,0,0,0,0
